"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,448,"修平","","「……わかった。借りがあるからな。\nあまり知らないとはいえ、ここまで言われたら信用する」","「……わかった。借りがあるからな。あまり知らないとはいえ、ここまで言われたら信用する」","「……わかった。借りがあるからな。あまり知らないとはいえ、ここまで言われたら信用する」"
0,448,"桜花","","「ボクは空気と思って貰って構わないよ」","",""
0,448,"道隆","","「……いやそれ笑えねーから」","",""
0,448,"","","そもそも、桜花は姿を消す事が出来る。","",""
0,448,"","","隠れて盗み聞くのも出来るのに、あえて姿を現してる理由。","",""
0,448,"","","多分、俺と俺の友人である修平への義理立てだ。","",""
0,448,"","","そして事前に自己紹介した方が、突っ込んで聞けるからだろう。","",""
0,448,"修平","","「……昨日の事だった。\nバイトが終わった後に家に帰ろうとしたんだ」","「……昨日の事だった。バイトが終わった後に家に帰ろうとしたんだ」","「……昨日の事だった。バイトが終わった後に家に帰ろうとしたんだ」"
0,464,"修平","","「……なんだ？　あんたら」","",""
0,448,"","","バイトが終わった後に、修平はチンピラに囲まれたらしい。","",""
0,448,"","","その中に見覚えのある奴はいなかったが、すぐに学園で聞いた\n件だと分かった。","その中に見覚えのある奴はいなかったが、すぐに学園で聞いた件だと分かった。","その中に見覚えのある奴はいなかったが、すぐに学園で聞いた件だと分かった。"
0,464,"修平","","「一晩中逃げ回ってな……うちにはバイトの終わりが遅れて\n泊まってく事にしてある」","「一晩中逃げ回ってな……うちにはバイトの終わりが遅れて泊まってく事にしてある」","「一晩中逃げ回ってな……うちにはバイトの終わりが遅れて泊まってく事にしてある」"
0,448,"道隆","","「……そっか」","",""
0,448,"","","昨日は大通りから修平の家方面に行ってしまった。","",""
0,448,"","","あのまま大通りを中心に探していた方が良かったのか。","",""
0,448,"桜花","","「ちょうど入れ違いだった訳だね」","",""
0,448,"","","――しかし、俺があえて言わなかった事を桜花が口に\n出していた。","――しかし、俺があえて言わなかった事を桜花が口に出していた。","――しかし、俺があえて言わなかった事を桜花が口に出していた。"
0,448,"修平","","「入れ違い？」","",""
0,448,"桜花","","「実は昨夜、ボクと道隆が君を探しにいっていたんだ。\n理由としては今のような事態が想像出来たから」","「実は昨夜、ボクと道隆が君を探しにいっていたんだ。理由としては今のような事態が想像出来たから」","「実は昨夜、ボクと道隆が君を探しにいっていたんだ。理由としては今のような事態が想像出来たから」"
0,448,"修平","","「何でそんな事を」","",""
0,448,"道隆","","「お前なんでそんな――」","",""
0,448,"","","修平とハモる。","",""
0,448,"","","少々気まずくなって、お互いに黙った。","",""
0,448,"","","桜花は気にした様子もなく続ける。","",""
0,448,"桜花","","「それはもちろん、道隆にも危険があるかもしれないからだ」","",""
0,448,"桜花","","「君が昨夜襲撃を受けたのはどうしてだろう……？\n学園で声を掛けてきた彼が売った可能性もある」","「君が昨夜襲撃を受けたのはどうしてだろう……？学園で声を掛けてきた彼が売った可能性もある」","「君が昨夜襲撃を受けたのはどうしてだろう……？学園で声を掛けてきた彼が売った可能性もある」"
0,448,"修平","","「…………さてな」","",""
0,448,"桜花","","「その場合、道隆にも頼みこんで断られている訳だから\n自らの被害を免れるために、一緒に売った可能性がある」","「その場合、道隆にも頼みこんで断られている訳だから自らの被害を免れるために、一緒に売った可能性がある」","「その場合、道隆にも頼みこんで断られている訳だから自らの被害を免れるために、一緒に売った可能性がある」"
0,448,"道隆","","「……そこまでする奴には見えなかったけどなぁ」","",""
0,448,"","","でも懸念はある。","",""
0,448,"","","最初、修平に食ってかかってる時のあいつは『ナギハラの奴に\n目をつけられた』と言っていた。","最初、修平に食ってかかってる時のあいつは『ナギハラの奴に目をつけられた』と言っていた。","最初、修平に食ってかかってる時のあいつは『ナギハラの奴に目をつけられた』と言っていた。"
0,448,"","","でもその後に俺と話した時は『どこの誰とも知らない奴』と\n言って隠していた。","でもその後に俺と話した時は『どこの誰とも知らない奴』と言って隠していた。","でもその後に俺と話した時は『どこの誰とも知らない奴』と言って隠していた。"
0,448,"","","相手の素性を知ってるのに、隠す理由……。","",""
0,448,"桜花","","「話に聞いた時はね。ボクもそう思った。\nだが昨夜の様子はただ事ではなかったよ」","「話に聞いた時はね。ボクもそう思った。だが昨夜の様子はただ事ではなかったよ」","「話に聞いた時はね。ボクもそう思った。だが昨夜の様子はただ事ではなかったよ」"
0,448,"修平","","「昨夜の？」","",""
0,448,"桜花","","「公園で彼を見つけたんだ。しかし、何やら錯乱しているよう\nだった」","「公園で彼を見つけたんだ。しかし、何やら錯乱しているようだった」","「公園で彼を見つけたんだ。しかし、何やら錯乱しているようだった」"
0,448,"桜花","","「足取りはもつれていて、目の前にいるボクと道隆の事も\nはっきりと分かっていないようだった」","「足取りはもつれていて、目の前にいるボクと道隆の事もはっきりと分かっていないようだった」","「足取りはもつれていて、目の前にいるボクと道隆の事もはっきりと分かっていないようだった」"
0,448,"桜花","","「自宅まで帰りついたようだけれど、その後は分からない。\nなんというか……」","「自宅まで帰りついたようだけれど、その後は分からない。なんというか……」","「自宅まで帰りついたようだけれど、その後は分からない。なんというか……」"
0,448,"千歳","","「酔っ払っているような？」","",""
0,448,"桜花","","「好意的に言うとそうだね」","",""
0,448,"修平","","「悪く言うと？」","",""
0,448,"桜花","","「何らかの薬物を連想した」","",""
0,448,"修平","","「……ふむ」","",""
0,448,"","","修平は何か考え込んでいるようだった。","",""
0,448,"修平","","「……囲まれた時に、聞かれた事があったんだ。\nアレを持ち去ったのはお前か？　と言われた」","「……囲まれた時に、聞かれた事があったんだ。アレを持ち去ったのはお前か？　と言われた」","「……囲まれた時に、聞かれた事があったんだ。アレを持ち去ったのはお前か？　と言われた」"
0,448,"道隆","","「アレ？」","",""
0,448,"修平","","「ああ、聞き返したが、何かは分からなかった。\nただもしかしたら、それが……」","「ああ、聞き返したが、何かは分からなかった。ただもしかしたら、それが……」","「ああ、聞き返したが、何かは分からなかった。ただもしかしたら、それが……」"
0,448,"桜花","","「関係があるかどうかは分からないが、可能性はあるか……」","",""
0,448,"千歳","","「さすがに警察に届けた方がいいんじゃないかしら」","",""
0,448,"桜花","","「そうだね。事が大きくなっている。\nこれ以上はボク達の手に余る」","「そうだね。事が大きくなっている。これ以上はボク達の手に余る」","「そうだね。事が大きくなっている。これ以上はボク達の手に余る」"
0,448,"桜花","","「……が、それは問題のグループを摘発する場合の話だ。\n元々の目的はそうじゃなかっただろう？」","「……が、それは問題のグループを摘発する場合の話だ。元々の目的はそうじゃなかっただろう？」","「……が、それは問題のグループを摘発する場合の話だ。元々の目的はそうじゃなかっただろう？」"
0,448,"","","桜花はちらりと俺を見る。","",""
0,448,"道隆","","「ああ。まずは知り合いの身の安全だな。\nそれさえ保証されるなら、警察だろうと何だろうと行くし\n出来る事はやっておく」","「ああ。まずは知り合いの身の安全だな。それさえ保証されるなら、警察だろうと何だろうと行くし出来る事はやっておく」","「ああ。まずは知り合いの身の安全だな。それさえ保証されるなら、警察だろうと何だろうと行くし出来る事はやっておく」"
